Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 20:37:24 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -file hdl_128_1_1_2/utilization_hier.post_pr.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|               Instance               |           Module           | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|       casServers_67                  |        contAddrServer_1250 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_68                  |        contAddrServer_1251 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_69                  |        contAddrServer_1252 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_7                   |        contAddrServer_1253 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_70                  |        contAddrServer_1254 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_71                  |        contAddrServer_1255 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_72                  |        contAddrServer_1256 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_73                  |        contAddrServer_1257 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_74                  |        contAddrServer_1258 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_75                  |        contAddrServer_1259 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_76                  |        contAddrServer_1260 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_77                  |        contAddrServer_1261 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_78                  |        contAddrServer_1262 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_79                  |        contAddrServer_1263 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_8                   |        contAddrServer_1264 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_80                  |        contAddrServer_1265 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_81                  |        contAddrServer_1266 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_82                  |        contAddrServer_1267 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_83                  |        contAddrServer_1268 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_84                  |        contAddrServer_1269 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_85                  |        contAddrServer_1270 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_86                  |        contAddrServer_1271 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_87                  |        contAddrServer_1272 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_88                  |        contAddrServer_1273 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_89                  |        contAddrServer_1274 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_9                   |        contAddrServer_1275 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_90                  |        contAddrServer_1276 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_91                  |        contAddrServer_1277 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_92                  |        contAddrServer_1278 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_93                  |        contAddrServer_1279 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_94                  |        contAddrServer_1280 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_95                  |        contAddrServer_1281 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_96                  |        contAddrServer_1282 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_97                  |        contAddrServer_1283 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_98                  |        contAddrServer_1284 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       casServers_99                  |        contAddrServer_1285 |          0 |          0 |       0 |    0 |     65 |      0 |      0 |    0 |          0 |
|       networkUnits_0                 |            contAddrNtwUnit |          3 |          3 |       0 |    0 |     66 |      0 |      0 |    0 |          0 |
